KODEX 200선물인버스2X,https://finance.naver.com//item/main.nhn?code=252670,상승
에이비프로바이오,https://finance.naver.com//item/main.nhn?code=195990,하락
위지트,https://finance.naver.com//item/main.nhn?code=036090,상승
메디콕스,https://finance.naver.com//item/main.nhn?code=054180,상승
소프트캠프,https://finance.naver.com//item/main.nhn?code=258790,상승
브레인콘텐츠,https://finance.naver.com//item/main.nhn?code=066980,상승
